user_pseudo_id,ga_session_id,user_session_key,week_start_date,data_split,candidate_output_type,intervention_group,candidate_output_label,within_group_priority_rank,within_group_priority_score,within_group_priority_band,within_group_priority_band_label,priority_score_scope,candidate_score_used,candidate_ranking_score,purchase_likelihood_score,raw_purchase_model_score,priority_rule,model_name_used,suggested_action,device_category,geo_country,channel_source,channel_medium,channel_segment,channel_segment_raw,channel_segment_clean,last_observed_funnel_stage,dropoff_after_stage,reached_view_item,reached_add_to_cart,reached_begin_checkout,reached_add_shipping_info,reached_add_payment_info,y_purchase,purchase_likelihood_rank,purchase_likelihood_percentile_within_split,ga_session_number,n_events,session_duration_seconds,engagement_time_msec_sum,n_item_rows,n_distinct_item_id,n_distinct_item_category,avg_item_price,max_item_price,qty_sum,model_ranking_score,global_purchase_likelihood_percentile,is_non_monotonic_funnel_path,is_monotonic_funnel_path
3000413.1622344489,9950222870,3000413.1622344489-9950222870,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,21,0.797979797979798,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7315807164806746,0.7315807164806746,0.6296456016011484,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3307,0.9945714068787488,2,55,434.496086,261731,136,36,7,37.53030303030304,115.0,136,0.6296456016011484,0.9945714068787488,0,1
54499387.5766602275,9912867443,54499387.5766602275-9912867443,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,22,0.7878787878787878,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7311948464406299,0.7311948464406299,0.6296006508720964,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,India,perksatwork.com,referral,perksatwork.com / referral,perksatwork.com / referral,Perks at Work referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3495,0.9942297471718169,1,56,568.636648,209843,160,17,2,21.455128205128204,58.0,160,0.6296006508720964,0.9942297471718169,0,1
6694500.7189590303,77410321,6694500.7189590303-77410321,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,23,0.7777777777777778,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7311283929621409,0.7311283929621409,0.6295929137018831,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3548,0.9940019740338623,1,150,941.152881,494486,141,51,9,11.338709677419356,30.0,141,0.6295929137018831,0.9940019740338623,0,1
36641494.9065546584,4842332325,36641494.9065546584-4842332325,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,24,0.7676767676767677,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7305148137166244,0.7305148137166244,0.6295215317673502,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3835,0.9935843899476122,1,55,1060.374428,285607,32,14,4,38.06666666666666,69.0,32,0.6295215317673502,0.9935843899476122,0,1
4989616.9160872662,2777293176,4989616.9160872662-2777293176,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,25,0.7575757575757576,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7304557141514277,0.7304557141514277,0.629514661725242,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Canada,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3884,0.9934705033786349,2,30,203.461261,118244,28,13,3,33.25,120.0,28,0.629514661725242,0.9934705033786349,0,1
3778485.5191737400,3506172999,3778485.5191737400-3506172999,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,26,0.7474747474747474,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7304557141514277,0.7304557141514277,0.629514661725242,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3883,0.9934325411889757,2,34,304.68696,147236,31,13,3,17.46666666666666,40.0,31,0.629514661725242,0.9934325411889757,0,1
11571174.3020336838,3832449161,11571174.3020336838-3832449161,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,27,0.7373737373737373,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7298061702583957,0.7298061702583957,0.6294392178644257,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Saudi Arabia,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4140,0.9929390327234074,1,60,687.250287,313893,114,16,3,42.518518518518505,69.0,114,0.6294392178644257,0.9929390327234074,0,1
58513817.5467633362,9875941406,58513817.5467633362-9875941406,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,28,0.7272727272727273,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7297010818385457,0.7297010818385457,0.629427022695626,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Czechia,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4175,0.9929010705337484,1,55,393.839679,290903,89,33,6,19.988505747126435,69.0,93,0.629427022695626,0.9929010705337484,0,1
2232307.9659041751,4442708464,2232307.9659041751-4442708464,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,29,0.7171717171717171,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7283742302035395,0.7283742302035395,0.6292733016908045,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4595,0.9921038645509073,4,41,251.629792,156726,41,13,2,41.58333333333333,69.0,41,0.6292733016908045,0.9921038645509073,0,1
45833134.8080530134,3707648240,45833134.8080530134-3707648240,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,30,0.7070707070707071,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7278084974374296,0.7278084974374296,0.6292079026078358,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Canada,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4711,0.9919520157922709,6,60,809.524262,294012,93,16,2,44.90476190476191,69.0,93,0.6292079026078358,0.9919520157922709,0,1
66623291.5659791692,7247507700,66623291.5659791692-7247507700,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,31,0.696969696969697,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7276882321718496,0.7276882321718496,0.6291940108382308,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4738,0.9919140536026118,1,71,542.176118,429705,25,8,3,16.17391304347826,60.0,25,0.6291940108382308,0.9919140536026118,0,1
2565437.2203601990,3835959804,2565437.2203601990-3835959804,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,32,0.6868686868686869,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7275558430592396,0.7275558430592396,0.6291787230888712,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,China,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4762,0.9917622048439754,3,53,804.230865,215260,73,21,4,23.926470588235293,58.0,73,0.6291787230888712,0.9917622048439754,0,1
1323020210.5708856256,2840409416,1323020210.5708856256-2840409416,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,33,0.6767676767676767,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7268580159565284,0.7268580159565284,0.6290982175505309,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Indonesia,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,4898,0.9915344317060208,11,44,439.015487,180921,54,24,4,34.083333333333336,115.0,54,0.6290982175505309,0.9915344317060208,0,1
83100138.3799262840,633569221,83100138.3799262840-633569221,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,34,0.6666666666666667,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7259253780223446,0.7259253780223446,0.6289908229762021,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Japan,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5039,0.9911168476197707,6,80,1001.914261,273280,87,24,4,32.58024691358025,69.0,87,0.6289908229762021,0.9911168476197707,0,1
41275397.3896494264,1143430635,41275397.3896494264-1143430635,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,35,0.6565656565656566,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7254677275944451,0.7254677275944451,0.628938207111598,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,India,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5100,0.9909270366714752,1,75,1186.922172,671198,111,38,8,33.518518518518526,115.0,111,0.628938207111598,0.9909270366714752,0,1
38315694.5338721883,400765749,38315694.5338721883-400765749,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,36,0.6464646464646464,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7246900864678473,0.7246900864678473,0.6288489269030688,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5194,0.9907372257231797,6,61,740.680146,195899,110,29,7,35.629629629629626,69.0,110,0.6288489269030688,0.9907372257231797,0,1
83571720.7492955192,4743021254,83571720.7492955192-4743021254,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,37,0.6363636363636364,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7240306121486854,0.7240306121486854,0.6287733357842799,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5268,0.9905853769645433,2,48,422.0663,164916,23,14,3,25.434782608695652,88.0,23,0.6287733357842799,0.9905853769645433,0,1
13396121.5175649670,1660197860,13396121.5175649670-1660197860,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,38,0.6262626262626263,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7238074164946774,0.7238074164946774,0.6287477776964465,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Hungary,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5289,0.9905094525852252,6,82,2426.253642,373688,87,23,3,28.758620689655167,88.0,87,0.6287477776964465,0.9905094525852252,0,1
5146751.2449405377,4788564924,5146751.2449405377-4788564924,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,39,0.6161616161616161,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7237827755670102,0.7237827755670102,0.6287449568521186,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Australia,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5297,0.990471490395566,1,76,907.54458,551480,178,44,9,9.327683615819211,20.0,297,0.6287449568521186,0.990471490395566,0,1
6454938.9693891745,8121269849,6454938.9693891745-8121269849,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,40,0.6060606060606061,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7231751618166531,0.7231751618166531,0.6286754475808916,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Germany,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5366,0.9903576038265888,1,84,587.052857,436225,165,50,10,9.03048780487805,45.0,165,0.6286754475808916,0.9903576038265888,0,1
64512171.0662065339,3198867044,64512171.0662065339-3198867044,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,41,0.595959595959596,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7225301288916224,0.7225301288916224,0.6286017606263412,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Netherlands,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5436,0.9900539063093159,1,45,986.965418,207802,75,14,3,24.119999999999997,95.0,75,0.6286017606263412,0.9900539063093159,0,1
2085594.5355152585,5347331165,2085594.5355152585-5347331165,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,42,0.5858585858585859,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7216978554209459,0.7216978554209459,0.6285068394861546,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5502,0.9899020575506795,1,42,264.950273,137144,40,10,2,25.3125,60.0,40,0.6285068394861546,0.9899020575506795,0,1
80364091.4632740212,2334196189,80364091.4632740212-2334196189,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,43,0.5757575757575757,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.721592889188106,0.721592889188106,0.6284948804432208,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Serbia,sites.google.com,referral,sites.google.com / referral,sites.google.com / referral,Sites.Google.Com referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5513,0.9898640953610204,1,25,118.152119,85557,31,7,2,9.741935483870968,25.0,31,0.6284948804432208,0.9898640953610204,0,1
49027336.0218094919,5993294165,49027336.0218094919-5993294165,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,44,0.5656565656565656,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7212797082689247,0.7212797082689247,0.6284592154700033,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5547,0.9897881709817022,8,83,485.00747,294980,159,38,4,23.134615384615387,69.0,159,0.6284592154700033,0.9897881709817022,0,1
32513645.1897064008,1447831085,32513645.1897064008-1447831085,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,45,0.5555555555555556,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7212059614151954,0.7212059614151954,0.6284508207728211,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Switzerland,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5558,0.9897502087920431,1,56,739.45994,371137,55,23,5,12.666666666666666,30.0,55,0.6284508207728211,0.9897502087920431,0,1
18260385.7398939745,827930592,18260385.7398939745-827930592,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,46,0.5454545454545454,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7210659225187291,0.7210659225187291,0.62843488371717,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Nigeria,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5570,0.989674284412725,1,203,3541.741166,770435,336,84,11,24.733128834355824,120.0,336,0.62843488371717,0.989674284412725,0,1
80197645.1048792701,790116053,80197645.1048792701-790116053,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,47,0.5353535353535354,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7207138826662436,0.7207138826662436,0.6283948416517804,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",tablet,India,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5607,0.9895983600334067,1,53,507.115209,214415,183,31,5,10.983333333333334,69.0,183,0.6283948416517804,0.9895983600334067,0,1
1103873704.8571246447,9068400529,1103873704.8571246447-9068400529,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,48,0.5252525252525253,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7202234924579286,0.7202234924579286,0.628339114687218,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5655,0.9894844734644295,1,89,648.392904,357550,195,35,6,20.838541666666664,69.0,195,0.628339114687218,0.9894844734644295,0,1
28032580.5621540885,9049774348,28032580.5621540885-9049774348,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,49,0.5151515151515151,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7189655673602238,0.7189655673602238,0.6281964389617746,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5733,0.9892567003264748,3,126,4172.372911,710641,190,62,7,27.29891304347826,120.0,190,0.6281964389617746,0.9892567003264748,0,1
6576957.3078501190,9822377412,6576957.3078501190-9822377412,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,50,0.505050505050505,high,High within group,within_intervention_group_percentile,purchase_likelihood_score,0.7158443525116023,0.7158443525116023,0.627844094700663,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Denmark,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5915,0.9886493052919293,2,50,467.342016,178316,60,24,4,8.767857142857142,58.0,96,0.627844094700663,0.9886493052919293,0,1
13336715.5074698761,3302560189,13336715.5074698761-3302560189,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,51,0.4949494949494949,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7151749959596385,0.7151749959596385,0.6277688382476161,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,5950,0.9884974565332928,1,62,588.497212,252331,55,15,3,19.333333333333336,40.0,55,0.6277688382476161,0.9884974565332928,0,1
7685445.5249261451,5293421181,7685445.5249261451-5293421181,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,52,0.48484848484848486,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7120265580539918,0.7120265580539918,0.6274162722765947,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6078,0.9883835699643155,1,61,1287.271937,337928,173,38,8,32.62573099415204,115.0,173,0.6274162722765947,0.9883835699643155,0,1
34317559.7148954604,3628151652,34317559.7148954604-3628151652,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,53,0.4747474747474747,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7116169072058791,0.7116169072058791,0.627370568663803,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Poland,(direct),(none),(direct) / (none),(direct) / (none),Direct traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6103,0.9883076455849974,1,58,477.009289,191393,78,38,6,26.444444444444446,69.0,78,0.627370568663803,0.9883076455849974,0,1
3763327252.1561756509,5905408375,3763327252.1561756509-5905408375,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,54,0.46464646464646464,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7112396198993791,0.7112396198993791,0.6273285099080678,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Turkey,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6118,0.9882317212056791,1,29,327.92909,109925,39,12,2,24.69230769230769,69.0,39,0.6273285099080678,0.9882317212056791,0,1
4978981.7891616044,3827152945,4978981.7891616044-3827152945,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,55,0.4545454545454546,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7094717966163318,0.7094717966163318,0.6271318716082774,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Italy,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6176,0.9881178346367019,8,51,1326.972502,758695,5,4,2,47.0,58.0,5,0.6271318716082774,0.9881178346367019,0,1
68735267.4563204003,6111114940,68735267.4563204003-6111114940,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,56,0.4444444444444444,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7000624880698588,0.7000624880698588,0.6260968622554511,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6393,0.9874724774124971,1,30,71.978193,27758,62,15,4,18.933333333333334,58.0,62,0.6260968622554511,0.9874724774124971,0,1
7660752.2239167901,6462378436,7660752.2239167901-6462378436,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,57,0.43434343434343436,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7000624880698588,0.7000624880698588,0.6260968622554511,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6396,0.9875863639814745,9,26,54.844146,22619,27,12,2,18.962962962962962,58.0,27,0.6260968622554511,0.9875863639814745,0,1
57472748.9384678706,7279172330,57472748.9384678706-7279172330,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,58,0.4242424242424242,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7000624880698588,0.7000624880698588,0.6260968622554511,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Singapore,perksatwork.com,referral,perksatwork.com / referral,perksatwork.com / referral,Perks at Work referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6397,0.9876243261711336,1,26,108.014323,19762,27,13,2,24.083333333333332,25.0,27,0.6260968622554511,0.9876243261711336,0,1
7660752.2239167901,1374867165,7660752.2239167901-1374867165,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,59,0.41414141414141414,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.7000624880698588,0.7000624880698588,0.6260968622554511,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6398,0.9876622883607926,10,31,128.135842,85152,39,12,2,20.384615384615387,58.0,42,0.6260968622554511,0.9876622883607926,0,1
